plz,name,canton,canton_name,municipality
1731,Ependes FR,FR,Fribourg / Freiburg,
1732,Arconciel,FR,Fribourg / Freiburg,
1733,Treyvaux,FR,Fribourg / Freiburg,
1734,Tentlingen,FR,Fribourg / Freiburg,
1735,Giffers,FR,Fribourg / Freiburg,
1736,St. Silvester,FR,Fribourg / Freiburg,
1737,Plasselb,FR,Fribourg / Freiburg,
1738,Sangernboden,FR,Fribourg / Freiburg,
1740,Neyruz FR,FR,Fribourg / Freiburg,
1741,Cottens FR,FR,Fribourg / Freiburg,
1742,Autigny,FR,Fribourg / Freiburg,
1744,Chénens,FR,Fribourg / Freiburg,
1745,Lentigny,FR,Fribourg / Freiburg,
1746,Prez-vers-Noréaz,FR,Fribourg / Freiburg,
1747,Corserey,FR,Fribourg / Freiburg,
1748,Torny-le-Grand,FR,Fribourg / Freiburg,
1749,Middes,FR,Fribourg / Freiburg,
1752,Villars-sur-Glâne,FR,Fribourg / Freiburg,
1753,Matran,FR,Fribourg / Freiburg,
1754,Avry-sur-Matran,FR,Fribourg / Freiburg,
1754,Corjolens,FR,Fribourg / Freiburg,
1756,Lovens,FR,Fribourg / Freiburg,
1756,Onnens FR,FR,Fribourg / Freiburg,
1757,Noréaz,FR,Fribourg / Freiburg,
1762,Givisiez,FR,Fribourg / Freiburg,
1763,Granges-Paccot,FR,Fribourg / Freiburg,
1772,Grolley,FR,Fribourg / Freiburg,
1772,Nierlet-les-Bois,FR,Fribourg / Freiburg,
1772,Ponthaux,FR,Fribourg / Freiburg,
1773,Chandon,FR,Fribourg / Freiburg,
1773,Léchelles,FR,Fribourg / Freiburg,
1773,Russy,FR,Fribourg / Freiburg,
1774,Cousset,FR,Fribourg / Freiburg,
1774,Montagny-les-Monts,FR,Fribourg / Freiburg,
1775,Grandsivaz,FR,Fribourg / Freiburg,
1775,Mannens,FR,Fribourg / Freiburg,
1776,Montagny-la-Ville,FR,Fribourg / Freiburg,
1782,Autafond,FR,Fribourg / Freiburg,
1782,Belfaux,FR,Fribourg / Freiburg,
1782,Cormagens,FR,Fribourg / Freiburg,
1782,Formangueires,FR,Fribourg / Freiburg,
1782,La Corbaz,FR,Fribourg / Freiburg,
1782,Lossy,FR,Fribourg / Freiburg,
1783,Barberêche,FR,Fribourg / Freiburg,
1783,Pensier,FR,Fribourg / Freiburg,
1784,Courtepin,FR,Fribourg / Freiburg,
1784,Wallenried,FR,Fribourg / Freiburg,
1785,Cressier FR,FR,Fribourg / Freiburg,
1786,Sugiez,FR,Fribourg / Freiburg,
1787,Mur (Vully) FR,FR,Fribourg / Freiburg,
1787,Môtier (Vully),FR,Fribourg / Freiburg,
1787,Mur (Vully) VD,VD,Vaud,
1788,Praz (Vully),FR,Fribourg / Freiburg,
1789,Lugnorre,FR,Fribourg / Freiburg,
1791,Courtaman,FR,Fribourg / Freiburg,
1792,Cordast,FR,Fribourg / Freiburg,
1792,Guschelmuth,FR,Fribourg / Freiburg,
1793,Jeuss,FR,Fribourg / Freiburg,
1794,Salvenach,FR,Fribourg / Freiburg,
1795,Courlevon,FR,Fribourg / Freiburg,
1796,Courgevaux,FR,Fribourg / Freiburg,
1797,Münchenwiler,BE,Bern / Berne,
1800,Vevey,VD,Vaud,
1801,Le Mont-Pèlerin,VD,Vaud,
1802,Corseaux,VD,Vaud,
1803,Chardonne,VD,Vaud,
1804,Corsier-sur-Vevey,VD,Vaud,
1805,Jongny,VD,Vaud,
1806,St-Légier-La Chiésaz,VD,Vaud,
1807,Blonay,FR,Fribourg / Freiburg,
1808,Les Monts-de-Corsier,FR,Fribourg / Freiburg,
1809,Fenil-sur-Corsier,VD,Vaud,
1814,La Tour-de-Peilz,VD,Vaud,
1815,Clarens,VD,Vaud,
1816,Chailly-Montreux,VD,Vaud,
1817,Brent,VD,Vaud,
1820,Montreux,VD,Vaud,
1820,Territet,VD,Vaud,
1820,Veytaux,VD,Vaud,
1822,Chernex,VD,Vaud,
1823,Glion,VD,Vaud,
1824,Caux,VD,Vaud,
1832,Chamby,VD,Vaud,
1832,Villard-sur-Chamby,VD,Vaud,
1833,Les Avants,VD,Vaud,
1844,Villeneuve VD,VD,Vaud,
1845,Noville,VD,Vaud,
1846,Chessel,VD,Vaud,
1847,Rennaz,VD,Vaud,
1852,Roche VD,VD,Vaud,
1853,Yvorne,VD,Vaud,
1854,Leysin,VD,Vaud,
1856,Corbeyrier,VD,Vaud,
1860,Aigle,VD,Vaud,
1862,La Comballaz,VD,Vaud,
1862,Les Mosses,VD,Vaud,
1863,Le Sépey,VD,Vaud,
1864,Vers-l'Eglise,VD,Vaud,
1865,Les Diablerets,VD,Vaud,
1866,La Forclaz VD,VD,Vaud,
1867,Ollon VD,VD,Vaud,
1867,Panex,VD,Vaud,
1867,St-Triphon,VD,Vaud,
1868,Collombey,VS,Valais / Wallis,
1869,Massongex,VS,Valais / Wallis,
1870,Monthey,VS,Valais / Wallis,
1871,Choëx,VS,Valais / Wallis,
1871,Les Giettes,VS,Valais / Wallis,
1872,Troistorrents,VS,Valais / Wallis,
1873,Champoussin,VS,Valais / Wallis,
1873,Les Crosets,VS,Valais / Wallis,
1873,Val-d'Illiez,VS,Valais / Wallis,
1874,Champéry,VS,Valais / Wallis,
1875,Morgins,VS,Valais / Wallis,
1880,Bex,VD,Vaud,
1880,Fenalet-sur-Bex,VD,Vaud,
1880,Frenières-sur-Bex,VD,Vaud,
1880,Les Plans-sur-Bex,VD,Vaud,
1880,Les Posses-sur-Bex,VD,Vaud,
1882,Gryon,VD,Vaud,
1884,Arveyes,VD,Vaud,
1884,Huémoz,VD,Vaud,
1884,Villars-sur-Ollon,VD,Vaud,
1885,Chesières,VD,Vaud,
1890,Mex VS,VS,Valais / Wallis,
1890,St-Maurice,VS,Valais / Wallis,
1891,Vérossaz,VS,Valais / Wallis,
1892,Lavey-Village,VD,Vaud,
1892,Lavey-les-Bains,VD,Vaud,
1892,Morcles,VD,Vaud,
1893,Muraz (Collombey),VS,Valais / Wallis,
1895,Vionnaz,VS,Valais / Wallis,
1896,Miex,VS,Valais / Wallis,
1896,Vouvry,VS,Valais / Wallis,
1897,Bouveret,VS,Valais / Wallis,
1897,Les Evouettes,VS,Valais / Wallis,
1898,St-Gingolph,VS,Valais / Wallis,
1899,Torgon,VS,Valais / Wallis,
1902,Evionnaz,VS,Valais / Wallis,
1903,Collonges,VS,Valais / Wallis,
1904,Vernayaz,VS,Valais / Wallis,
1905,Dorénaz,VS,Valais / Wallis,
1906,Charrat,VS,Valais / Wallis,
1907,Saxon,VS,Valais / Wallis,
1908,Riddes,VS,Valais / Wallis,
1911,Ovronnaz,VS,Valais / Wallis,
1912,Dugny (Leytron),VS,Valais / Wallis,
1912,Leytron,VS,Valais / Wallis,
1912,Montagnon (Leytron),VS,Valais / Wallis,
1912,Produit (Leytron),VS,Valais / Wallis,
1913,Saillon,VS,Valais / Wallis,
1914,Auddes-sur-Riddes,VS,Valais / Wallis,
1914,Isérables,VS,Valais / Wallis,
1918,La Tzoumaz,VS,Valais / Wallis,
1920,Martigny,VS,Valais / Wallis,
1921,Martigny-Croix,VS,Valais / Wallis,
1922,Les Granges (Salvan),VS,Valais / Wallis,
1922,Salvan,VS,Valais / Wallis,
1923,Le Trétien,VS,Valais / Wallis,
1923,Les Marécottes,VS,Valais / Wallis,
1925,Finhaut,VS,Valais / Wallis,
1925,Le Châtelard VS,VS,Valais / Wallis,
1926,Fully,VS,Valais / Wallis,
1927,Chemin,VS,Valais / Wallis,
1928,Ravoire,VS,Valais / Wallis,
1929,Trient,VS,Valais / Wallis,
1932,Bovernier,VS,Valais / Wallis,
1932,Les Valettes (Bovernier),VS,Valais / Wallis,
1933,Chamoille (Sembrancher),VS,Valais / Wallis,
1933,La Garde (Sembrancher),VS,Valais / Wallis,
1933,Sembrancher,VS,Valais / Wallis,
1933,Vens (Sembrancher),VS,Valais / Wallis,
1934,Bruson,VS,Valais / Wallis,
1934,Le Châble VS,VS,Valais / Wallis,
1936,Verbier,VS,Valais / Wallis,
1937,Orsières,VS,Valais / Wallis,
1938,Champex-Lac,VS,Valais / Wallis,
1941,Cries (Vollèges),VS,Valais / Wallis,
1941,Vollèges,VS,Valais / Wallis,
1942,Levron,VS,Valais / Wallis,
1943,Praz-de-Fort,VS,Valais / Wallis,
1944,La Fouly VS,VS,Valais / Wallis,
1945,Chandonne (Liddes),VS,Valais / Wallis,
1945,Chez Petit (Liddes),VS,Valais / Wallis,
1945,Dranse (Liddes),VS,Valais / Wallis,
1945,Fontaine Dessous (Liddes),VS,Valais / Wallis,
1945,Fontaine Dessus (Liddes),VS,Valais / Wallis,
1945,Fornex (Liddes),VS,Valais / Wallis,
1945,Les Moulins VS (Liddes),VS,Valais / Wallis,
1945,Liddes,VS,Valais / Wallis,
1945,Palasuit (Liddes),VS,Valais / Wallis,
1945,Petit Vichères (Liddes),VS,Valais / Wallis,
1945,Rive Haute (Liddes),VS,Valais / Wallis,
1945,Vichères (Liddes),VS,Valais / Wallis,
1946,Bourg-St-Pierre,VS,Valais / Wallis,
1947,Champsec,VS,Valais / Wallis,
1947,Versegères,VS,Valais / Wallis,
1948,Fionnay,VS,Valais / Wallis,
1948,Lourtier,VS,Valais / Wallis,
1948,Sarreyer,VS,Valais / Wallis,
1950,Sion,VS,Valais / Wallis,
1955,Chamoson,VS,Valais / Wallis,
1955,Grugnay (Chamoson),VS,Valais / Wallis,
1955,Les Vérines (Chamoson),VS,Valais / Wallis,
1955,Mayens-de-Chamoson,VS,Valais / Wallis,
1955,Némiaz (Chamoson),VS,Valais / Wallis,
1955,St-Pierre-de-Clages,VS,Valais / Wallis,
1957,Ardon,VS,Valais / Wallis,
1958,St-Léonard,VS,Valais / Wallis,
1958,Uvrier,VS,Valais / Wallis,
1961,Vernamiège,VS,Valais / Wallis,
1962,Pont-de-la-Morge (Sion),VS,Valais / Wallis,
1963,Vétroz,VS,Valais / Wallis,
1964,Conthey,VS,Valais / Wallis,
1965,Savièse,VS,Valais / Wallis,
1966,Argnou (Ayent),VS,Valais / Wallis,
1966,Blignou (Ayent),VS,Valais / Wallis,
1966,Botyre (Ayent),VS,Valais / Wallis,
1966,Fortunau (Ayent),VS,Valais / Wallis,
1966,La Place (Ayent),VS,Valais / Wallis,
1966,Luc (Ayent),VS,Valais / Wallis,
1966,Saxonne (Ayent),VS,Valais / Wallis,
1966,Signèse (Ayent),VS,Valais / Wallis,
1966,St-Romain (Ayent),VS,Valais / Wallis,
1966,Villa (Ayent),VS,Valais / Wallis,
1967,Bramois,VS,Valais / Wallis,
1968,Mase,VS,Valais / Wallis,
1969,Eison (St-Martin),VS,Valais / Wallis,
1969,Liez (St-Martin),VS,Valais / Wallis,
1969,St-Martin VS,VS,Valais / Wallis,
1969,Suen (St-Martin),VS,Valais / Wallis,
1969,Trogne (St-Martin),VS,Valais / Wallis,
1971,Champlan (Grimisuat),VS,Valais / Wallis,
1971,Grimisuat,VS,Valais / Wallis,
1972,Anzère,VS,Valais / Wallis,
1973,Nax,VS,Valais / Wallis,
1974,Arbaz,VS,Valais / Wallis,
1975,St-Séverin,VS,Valais / Wallis,
1976,Aven,VS,Valais / Wallis,
1976,Daillon,VS,Valais / Wallis,
1976,Erde,VS,Valais / Wallis,
1977,Icogne,VS,Valais / Wallis,
1978,Lens,VS,Valais / Wallis,
1981,Vex,VS,Valais / Wallis,
1982,Euseigne,VS,Valais / Wallis,
1983,Evolène,VS,Valais / Wallis,
1983,Lanna,VS,Valais / Wallis,
1984,La Tour VS,VS,Valais / Wallis,
1984,Les Haudères,VS,Valais / Wallis,
1985,La Forclaz VS,VS,Valais / Wallis,
1985,La Sage,VS,Valais / Wallis,
1985,Villa (Evolène),VS,Valais / Wallis,
1986,Arolla,VS,Valais / Wallis,
1987,Hérémence,VS,Valais / Wallis,
1988,Les Collons,VS,Valais / Wallis,
1988,Thyon,VS,Valais / Wallis,
1991,Arvillard (Salins),VS,Valais / Wallis,
1991,Misériez (Salins),VS,Valais / Wallis,
1991,Pravidondaz (Salins),VS,Valais / Wallis,
1991,Salins,VS,Valais / Wallis,
1991,Turin (Salins),VS,Valais / Wallis,
1992,Crête-à-l'Oeil (Les Agettes),VS,Valais / Wallis,
1992,La Vernaz (Les Agettes),VS,Valais / Wallis,
1992,Les Agettes,VS,Valais / Wallis,
1992,Les Mayens-de-Sion,VS,Valais / Wallis,
1993,Clèbes (Nendaz),VS,Valais / Wallis,
1993,Veysonnaz,VS,Valais / Wallis,
1994,Aproz (Nendaz),VS,Valais / Wallis,
1996,Baar (Nendaz),VS,Valais / Wallis,
1996,Basse-Nendaz,VS,Valais / Wallis,
1996,Beuson (Nendaz),VS,Valais / Wallis,
1996,Bieudron (Nendaz),VS,Valais / Wallis,
1996,Brignon (Nendaz),VS,Valais / Wallis,
1996,Condémines (Nendaz),VS,Valais / Wallis,
1996,Fey (Nendaz),VS,Valais / Wallis,
1996,Saclentse,VS,Valais / Wallis,
1997,Haute-Nendaz,VS,Valais / Wallis,
1997,Siviez (Nendaz),VS,Valais / Wallis,
1997,Sornard (Nendaz),VS,Valais / Wallis,
2000,Neuchâtel,NE,Neuchâtel,
2012,Auvernier,NE,Neuchâtel,
2013,Colombier NE,NE,Neuchâtel,
2014,Bôle,NE,Neuchâtel,
2015,Areuse,NE,Neuchâtel,
2016,Cortaillod,NE,Neuchâtel,
2017,Boudry,NE,Neuchâtel,
2019,Chambrelien,NE,Neuchâtel,
2019,Rochefort,NE,Neuchâtel,
2022,Bevaix,NE,Neuchâtel,
2023,Gorgier,NE,Neuchâtel,
2024,St-Aubin-Sauges,NE,Neuchâtel,
2025,Chez-le-Bart,NE,Neuchâtel,
2027,Fresens,NE,Neuchâtel,
2027,Montalchez,NE,Neuchâtel,
2028,Vaumarcus,VD,Vaud,
2034,Peseux,NE,Neuchâtel,
2035,Corcelles NE,NE,Neuchâtel,
2036,Cormondrèche,NE,Neuchâtel,
2037,Montezillon,NE,Neuchâtel,
2037,Montmollin,NE,Neuchâtel,
2042,Valangin,NE,Neuchâtel,
2043,Boudevilliers,NE,Neuchâtel,
2046,Fontaines NE,NE,Neuchâtel,
2052,Fontainemelon,NE,Neuchâtel,
2052,La Vue-des-Alpes,NE,Neuchâtel,
2053,Cernier,NE,Neuchâtel,
2054,Chézard-St-Martin,NE,Neuchâtel,
2054,Les Vieux-Prés,NE,Neuchâtel,
2056,Dombresson,NE,Neuchâtel,
2057,Villiers,NE,Neuchâtel,
2058,Le Pâquier NE,NE,Neuchâtel,
2063,Engollon,NE,Neuchâtel,
2063,Fenin,NE,Neuchâtel,
2063,Saules,NE,Neuchâtel,
2063,Vilars NE,NE,Neuchâtel,
2065,Savagnier,NE,Neuchâtel,
2067,Chaumont,NE,Neuchâtel,
2068,Hauterive NE,NE,Neuchâtel,
2072,St-Blaise,NE,Neuchâtel,
2073,Enges,NE,Neuchâtel,
2074,Marin-Epagnier,NE,Neuchâtel,
2075,Thielle,NE,Neuchâtel,
2075,Wavre,NE,Neuchâtel,
2087,Cornaux NE,NE,Neuchâtel,
2088,Cressier NE,NE,Neuchâtel,
2103,Noiraigue,NE,Neuchâtel,
2105,Travers,NE,Neuchâtel,
2108,Couvet,VD,Vaud,
2112,Môtiers NE,NE,Neuchâtel,
2113,Boveresse,NE,Neuchâtel,
2114,Fleurier,NE,Neuchâtel,
2115,Buttes,NE,Neuchâtel,
2116,Mont-de-Buttes,NE,Neuchâtel,
2117,La Côte-aux-Fées,NE,Neuchâtel,
2123,St-Sulpice NE,NE,Neuchâtel,
2124,Les Sagnettes,NE,Neuchâtel,
2126,Les Verrières,NE,Neuchâtel,
2127,Les Bayards,NE,Neuchâtel,
2149,Brot-Dessous,NE,Neuchâtel,
2149,Champ-du-Moulin,NE,Neuchâtel,
2149,Fretereules,NE,Neuchâtel,
2206,Les Geneveys-sur-Coffrane,NE,Neuchâtel,
2207,Coffrane,NE,Neuchâtel,
2208,Les Hauts-Geneveys,NE,Neuchâtel,
2300,La Chaux-de-Fonds,NE,Neuchâtel,
2300,La Cibourg,NE,Neuchâtel,
2314,La Sagne NE,NE,Neuchâtel,
2316,Les Ponts-de-Martel,NE,Neuchâtel,
2316,Petit-Martel,NE,Neuchâtel,
2318,Brot-Plamboz,NE,Neuchâtel,
2322,Le Crêt-du-Locle,NE,Neuchâtel,
2325,Les Planchettes,NE,Neuchâtel,
2333,La Cibourg,BE,Bern / Berne,
2333,La Ferrière,BE,Bern / Berne,
2336,Les Bois,JU,Jura,
2338,Les Emibois,JU,Jura,
2338,Muriaux,JU,Jura,
2340,Le Noirmont,JU,Jura,
2345,Le Cerneux-Veusil,BE,Bern / Berne,
2345,Les Breuleux,BE,Bern / Berne,
2345,La Chaux-des-Breuleux,JU,Jura,
2345,Le Peuchapatte,JU,Jura,
2350,Saignelégier,JU,Jura,
2353,Les Pommerats,JU,Jura,
2354,Goumois,JU,Jura,
2360,Le Bémont JU,JU,Jura,
2362,Montfaucon,JU,Jura,
2362,Montfavergier,JU,Jura,
2363,Les Enfers,JU,Jura,
2364,St-Brais,JU,Jura,
2400,Le Locle,NE,Neuchâtel,
2400,Le Prévoux,NE,Neuchâtel,
2405,La Chaux-du-Milieu,NE,Neuchâtel,
2406,La Brévine,NE,Neuchâtel,
2406,La Châtagne,NE,Neuchâtel,
2406,Le Brouillet,NE,Neuchâtel,
2406,Les Taillères,NE,Neuchâtel,
2414,Le Cerneux-Péquignot,NE,Neuchâtel,
2416,Les Brenets,NE,Neuchâtel,
2502,Biel/Bienne,BE,Bern / Berne,
2503,Biel/Bienne,BE,Bern / Berne,
2504,Biel/Bienne,BE,Bern / Berne,
2505,Biel/Bienne,BE,Bern / Berne,
2512,Tüscherz-Alfermée,BE,Bern / Berne,
2513,Twann,BE,Bern / Berne,
2514,Ligerz,BE,Bern / Berne,
2515,Prêles,BE,Bern / Berne,
2516,Lamboing,BE,Bern / Berne,
2517,Diesse,BE,Bern / Berne,
2518,Nods,BE,Bern / Berne,
2520,La Neuveville,BE,Bern / Berne,
2523,Lignières,BE,Bern / Berne,
2525,Le Landeron,BE,Bern / Berne,
2532,Magglingen/Macolin,BE,Bern / Berne,
2533,Evilard,BE,Bern / Berne,
2534,Les Prés-d'Orvin,BE,Bern / Berne,
2534,Orvin,BE,Bern / Berne,
2535,Frinvillier,BE,Bern / Berne,
2536,Plagne,BE,Bern / Berne,
2537,Vauffelin,BE,Bern / Berne,
2538,Romont BE,BE,Bern / Berne,
2540,Grenchen,SO,Solothurn,
2542,Pieterlen,BE,Bern / Berne,
2543,Lengnau BE,BE,Bern / Berne,
2544,Bettlach,SO,Solothurn,
2545,Selzach,SO,Solothurn,
2552,Orpund,BE,Bern / Berne,
2553,Safnern,BE,Bern / Berne,
2554,Meinisberg,BE,Bern / Berne,
2555,Brügg BE,BE,Bern / Berne,
2556,Scheuren,BE,Bern / Berne,
2556,Schwadernau,BE,Bern / Berne,
2557,Studen BE,BE,Bern / Berne,
2558,Aegerten,BE,Bern / Berne,
2560,Nidau,BE,Bern / Berne,
2562,Port,BE,Bern / Berne,
2563,Ipsach,BE,Bern / Berne,
2564,Bellmund,BE,Bern / Berne,
2565,Jens,BE,Bern / Berne,
2572,Mörigen,BE,Bern / Berne,
2572,Sutz,BE,Bern / Berne,
2575,Gerolfingen,BE,Bern / Berne,
2575,Hagneck,BE,Bern / Berne,
2575,Täuffelen,BE,Bern / Berne,
2576,Lüscherz,BE,Bern / Berne,
2577,Finsterhennen,BE,Bern / Berne,
2577,Siselen BE,BE,Bern / Berne,
2603,Péry,BE,Bern / Berne,
2604,La Heutte,BE,Bern / Berne,
2605,Sonceboz-Sombeval,BE,Bern / Berne,
2606,Corgémont,BE,Bern / Berne,
2607,Cortébert,BE,Bern / Berne,
2608,Courtelary,BE,Bern / Berne,
2608,Montagne-de-Courtelary,BE,Bern / Berne,
2610,Les Pontins,BE,Bern / Berne,
2610,Mont-Crosin,BE,Bern / Berne,
2610,Mont-Soleil,BE,Bern / Berne,
2610,St-Imier,BE,Bern / Berne,
2612,Cormoret,BE,Bern / Berne,
2613,Villeret,BE,Bern / Berne,
2615,Montagne-de-Sonvilier,BE,Bern / Berne,
2615,Sonvilier,BE,Bern / Berne,
2616,La Cibourg,BE,Bern / Berne,
2616,Renan BE,BE,Bern / Berne,
2710,Tavannes,BE,Bern / Berne,
2712,Le Fuet,BE,Bern / Berne,
2713,Bellelay,BE,Bern / Berne,
2714,Le Prédame,JU,Jura,
2714,Les Genevez JU,JU,Jura,
2715,Châtelat,BE,Bern / Berne,
2715,Monible,BE,Bern / Berne,
2716,Sornetan,BE,Bern / Berne,
2717,Fornet-Dessous,BE,Bern / Berne,
2717,Rebévelier,BE,Bern / Berne,
2718,Fornet-Dessus,JU,Jura,
2718,Lajoux JU,JU,Jura,
2720,La Tanne,BE,Bern / Berne,
2720,Tramelan,BE,Bern / Berne,
2722,Les Reussilles,BE,Bern / Berne,
2723,Mont-Tramelan,BE,Bern / Berne,
2732,Loveresse,BE,Bern / Berne,
2732,Reconvilier,BE,Bern / Berne,
2732,Saicourt,BE,Bern / Berne,
2732,Saules BE,BE,Bern / Berne,
2733,Pontenet,BE,Bern / Berne,
2735,Bévilard,BE,Bern / Berne,
2735,Champoz,BE,Bern / Berne,
2735,Malleray,BE,Bern / Berne,
2736,Sorvilier,BE,Bern / Berne,
2738,Court,BE,Bern / Berne,
2740,Moutier,BE,Bern / Berne,
2742,Perrefitte,BE,Bern / Berne,
2743,Eschert,BE,Bern / Berne,
2744,Belprahon,BE,Bern / Berne,
2745,Grandval,BE,Bern / Berne,
2746,Crémines,BE,Bern / Berne,
2747,Seehof,SO,Solothurn,
2747,Corcelles BE,BE,Bern / Berne,
2748,Les Ecorcheresses,BE,Bern / Berne,
2748,Souboz,BE,Bern / Berne,
2762,Roches BE,BE,Bern / Berne,
2800,Delémont,JU,Jura,
2802,Develier,JU,Jura,
2803,Bourrignon,JU,Jura,
2805,Soyhières,JU,Jura,
2806,Mettembert,JU,Jura,
2807,Lucelle,JU,Jura,
2807,Pleigne,JU,Jura,
2812,Movelier,JU,Jura,
2813,Ederswiler,JU,Jura,
2814,Roggenburg,SO,Solothurn,
2822,Courroux,JU,Jura,
2823,Courcelon,JU,Jura,
2824,Vicques,JU,Jura,
2825,Courchapoix,JU,Jura,
2826,Corban,JU,Jura,
2827,Schelten,SO,Solothurn,
2827,Mervelier,JU,Jura,
2828,Montsevelier,JU,Jura,
2829,Vermes,JU,Jura,
2830,Courrendlin,JU,Jura,
2830,Vellerat,JU,Jura,
2832,Rebeuvelier,JU,Jura,
2842,Rossemaison,JU,Jura,
2843,Châtillon JU,JU,Jura,
2852,Courtételle,JU,Jura,
2853,Courfaivre,JU,Jura,
2854,Bassecourt,JU,Jura,
2855,Glovelier,JU,Jura,
2856,Boécourt,JU,Jura,
2857,Montavon,JU,Jura,
2863,Undervelier,JU,Jura,
2864,Soulce,JU,Jura,
2873,Saulcy,JU,Jura,
2882,St-Ursanne,JU,Jura,
2883,Montmelon,JU,Jura,
2884,Montenol,JU,Jura,
2885,Epauvillers,JU,Jura,
2886,Epiquerez,JU,Jura,
2887,Soubey,JU,Jura,
2888,Seleute,JU,Jura,
2889,Ocourt,JU,Jura,
2900,Porrentruy,JU,Jura,
